序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
129,0,260169270017,108083175,皮城炮王丨塔利斯,6,男,扣去收集者还剩30个任务，做不动了,2025-04-23 05:45:10,0,0,你哪是纯爱啊，你那是纯纯没人爱。,未知,否,https://i0.hdslb.com/bfs/face/97a27ccaf614ffb6751e71885e09577e48cae617.jpg,Regret
130,0,260168178961,393813257,I清风结诗I,6,男,昨天晚上，这个b动画，TMD，出了十七把！,2025-04-23 05:25:20,1,0,旅行者，我们过去的故事结束啦，接下来，就是你的故事啦！,未知,否,https://i2.hdslb.com/bfs/face/a508c0777fbbc9a562dcdaec997bf204da659c7f.jpg,Anger
131,0,260166699953,621937874,戌亥寻MK,5,男,第一天做44个任务，第二天做到失去联系，第三天做失去联系，第四天做失去联系，第五天做失去联系，17号更新开始玩，玩到现在第六天了，还在做失去联系，懂不懂接了任务就一个星期不刷砖的含金量啊,2025-04-23 05:03:21,5,3,日常号:戌亥寻，主玩FPS，失去反应一事无成,未知,否,https://i2.hdslb.com/bfs/face/dcdededc8ab2ecd112895caf1863c4aadc0d8f24.jpg,Regret
132,0,261073703360,203050609,死宅菌TvT,6,男,中坚标杆这b任务TM就离谱,2025-04-23 04:57:33,0,0,什么都发视频很杂,未知,否,https://i1.hdslb.com/bfs/face/eccbccf7e967cb4ccc4bf7cf1c53d7f7f0af2a1e.jpg,Anger
133,0,261066514736,11348029,芸如的雪玻璃,6,男,这个就是给终夜大坝准备的,2025-04-23 03:22:44,0,0,从来就没有什么救世主/也不靠神仙皇帝/,未知,是,https://i1.hdslb.com/bfs/face/87adf89049e9d2c6b7e0f780af54e4fb0506898c.jpg,Neutral
134,0,261059996608,4201500,水獭君就是水獭君,6,男,这b任务 卡了整整一天,2025-04-23 01:28:21,0,0,喵？,未知,是,https://i0.hdslb.com/bfs/face/6e1c279b687af9bdb612441be748ff87b3a906c1.gif,Disgust
135,0,260153133761,25963364,出门买茶去,6,男,赛季初全是做任务的，外面做折翼行动的养蛊大乱斗，几队打的热火朝天，我们队三个人在巴别塔爽吃一个人都看不到[笑哭],2025-04-23 01:26:53,0,1,要记得，游戏只是生活的调味品，你身边的真实才是值得你用一生去追求和守护的,未知,否,https://i2.hdslb.com/bfs/face/71b5496140c6658bfbc97137afc223f76f15f65e.jpg,Joy
136,0,260147295665,3493129841805357,若如信心,3,保密,最难的任务，中间标杆，只要不是一号位根本做不了，我亏了4千多万，最后一把一号位，我跟我朋友全员六套金丹M50，我还带了把红单狙才勉勉强给打出去了,2025-04-22 22:37:44,0,0,,未知,是,https://i0.hdslb.com/bfs/face/190411a6658970a7375371a446129bbf264edb35.jpg,Regret
137,0,261053852640,42624246,天衢OL,6,保密,但凡有点脑子都知道这任务是在终夜大坝做的，终夜可以无限拉闸，必刷任务。还几天就开了，你体验卷到不了？,2025-04-22 22:30:03,15,2,,未知,否,http://i0.hdslb.com/bfs/face/0a6f3cb0ac7b31011b3694889af33d00fe5d6270.jpg,Disgust
138,0,261052727840,314595538,CaoXueLun,6,保密,多少钱3*3,2025-04-22 20:59:03,3,1,,未知,否,https://i1.hdslb.com/bfs/face/d55042dfd2a49621085bf70ead94de97ef011911.jpg,Neutral
139,0,261052474672,227021633,暗黒周杰伦,6,保密,三角洲这个b动画的音量能不能降一降啊,2025-04-22 20:53:36,0,0,多读书多看报，少刷手机多睡觉,未知,是,https://i2.hdslb.com/bfs/face/70138500725051ded29578781016becb894c0faf.jpg,Disgust
140,0,261052039296,2071881823,二七四七,5,保密,纯绿直播跑刀，7块100w，满1000w送50w，一晚上保底18M，首单优惠，老板了解一下，小到1M大到1000M都能打，全程直播，包快包绿色,2025-04-22 20:05:05,0,0,,未知,否,https://i1.hdslb.com/bfs/face/c593b66882486322a476fbf444f307fdfda2a7d2.jpg,Neutral
141,0,261041682736,1672160720,零柒owo,4,保密,这个主要麻烦在观光客和星夜的人，开局开闸。中间主要难在开局，你只要不是1号位并且有折翼，就是做不成。砖杀人是遇不到砖，这两个随机性比尖峰还高。,2025-04-22 15:34:27,0,0,,未知,否,https://i2.hdslb.com/bfs/face/54c681984d2f772a7e2e6c8a648873cf0e44b007.jpg,Regret
142,0,261041231552,1672160720,零柒owo,4,保密,还行啊，第二把遇到就过了，还是中间标杆和失联比较难搞，这两个的概率刷新更低。,2025-04-22 15:29:18,0,1,,未知,否,https://i2.hdslb.com/bfs/face/54c681984d2f772a7e2e6c8a648873cf0e44b007.jpg,Neutral
143,0,261037458768,66269221,一生浪荡喜烟酒,4,保密,卡的我哇哇叫,2025-04-22 14:41:50,0,0,,未知,否,http://i1.hdslb.com/bfs/face/ea59a8e4f6556f3bdd231febbf323cd1ee7f0357.jpg,Disgust
