序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
94,0,260033169873,433681355,此怅号己注销,3,保密,宣传165，实际120，售后:没问题，宣传18分实际21，售后:没问题[星星眼],2025-04-21 09:40:20,0,0,,未知,否,https://i2.hdslb.com/bfs/face/6a99110901bc8cc6b11750b156e4af15f56bb7aa.jpg,Disgust
95,0,260931664608,3546887202277609,冰戏生椰拿铁,2,保密,全面屏玩游戏和看视频是真的很爽，再加上直角屏幕设计我很喜欢，3K的定价也在我预算之内,2025-04-21 08:50:15,0,1,,未知,否,https://i1.hdslb.com/bfs/face/c0dffa0ff78e033dd62bb093197f075aea182c98.jpg,Joy
96,0,260928376368,647473009,YLWDX,5,保密,唐完了，那功能根本不带用的[笑哭],2025-04-21 07:57:47,0,0,,未知,否,https://i1.hdslb.com/bfs/face/24c944f3b264c9cb927d13d2c7112cfaf9c8856e.jpg,Disgust
97,0,260008272225,16310077,傻fufu堆糖,6,男,拉了坨大的，白等了,2025-04-21 03:04:27,0,0,游戏，动漫,未知,否,https://i1.hdslb.com/bfs/face/86d0abafaf85cd5750d95b5207519f299f5ad638.jpg,Regret
98,0,259955770017,3546820527524476,桃桃橙_贫穷版,3,保密,"一个颜色反转被你吹成狩猎模式[吃瓜]
没啥可以宣传的技术就别宣传了[打call]",2025-04-20 09:30:47,0,0,"19岁网瘾少年 打单机 FPS 沙盒游戏都有接触
不是男娘
Q群：251508435",未知,否,https://i1.hdslb.com/bfs/face/7e412859969deba5f415d65b4c1a7dd7e0ca3468.jpg,Disgust
99,0,259927631409,1173463797,数理化高玩,5,男,谁扔闪了[笑哭],2025-04-20 03:17:35,0,0,,未知,是,https://i0.hdslb.com/bfs/face/111031199287ba8a3bd68da7298cabee51a415f8.jpg,Joy
100,0,259858382097,3546717471377793,-薯鼠-,4,男,《暗区突围官方指定用机》,2025-04-19 07:29:32,0,1,,未知,否,https://i0.hdslb.com/bfs/face/38125d1da5338c12a3968e09d9fee284d6e96c82.jpg,Neutral
101,0,259857923201,479666467,我见ゅ犹怜,5,保密,我倒要看看这视频活多久,2025-04-19 07:18:28,0,0,,未知,是,https://i1.hdslb.com/bfs/face/f00e2f93ba08afbbbc888f91a3bdf81ff1168639.webp,Neutral
102,0,260739954224,3493081120770646,GHECT,2,保密,不是呀，你这个颜色反转直接变闪光弹了。眼睛直接瞎了。,2025-04-19 04:22:09,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Disgust
103,0,259834666641,34788669,浅盏青栀,6,保密,问一下各位用红魔打三角洲的各位大佬，红魔录屏三角洲选的系统录音录不到声音是什么情况啊，能解决吗[笑哭],2025-04-19 01:46:59,0,0,,未知,否,http://i0.hdslb.com/bfs/face/8d42db5dd5aac7c802fd6e8766d9e52a6b02a004.jpg,Neutral
104,0,259823775057,3461573920164664,深空鸣响FPV,5,保密,你一片黑看不清人的话一片白照样看不清，之前玩第五的时候差点用这模式把自己恶心死,2025-04-18 18:58:09,0,3,"旧ID：赛伊德-齐亚腾
原ID：枫局长",未知,否,https://i1.hdslb.com/bfs/face/8fecb39c2d4a2bb4da590746b03d13825a45fd76.jpg,Disgust
105,260158755665,261496450576,97259118,Re_As,6,男,确实不错，但是它的价格是真的贵，游戏功能好多有用的都只能针对限定游戏，系统优化还好，但是操作的逻辑有点难受,2025-04-28 10:59:41,0,0,怜悯弱小，敬畏天地，报效祖国，荣耀此生,未知,否,https://i0.hdslb.com/bfs/face/5568727b9585c8d3d7e9bd5fa09bdb25c7eb43ff.jpg,Regret
