序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
81,260639099120,260639533312,1305410432,云出不是好人,5,保密,牢塞还是太阴了[笑哭],2025-04-17 23:55:33,0,1,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Disgust
82,260639099120,260200269233,1674758572,Super大榴莲,3,男,黑夜大坝看似没枪声很和谐，实则是根本分不清小兵和玩家，我前两天在野区刚打死一个对着我跑过来的人机结果后面又窜出来一个不开枪的真人，我们俩都以为对面是阿萨拉士兵，完事就互相对着跑剩几米了他发现我带的装备不对突然开灯好悬没给我吓出心脏病来，完事我和对面吓得一顿乱扫最后我还是靠着m249的弹匣优势在最后几发子弹给对面莫名其妙打死了[笑哭][笑哭][笑哭],2025-04-23 13:30:48,0,1,习惯就好。。。,未知,否,https://i1.hdslb.com/bfs/face/373320bbc3e10e328edcb34b3d3ea2c0990042e3.jpg,Joy
83,0,264863059744,497139041,无相之kun,4,保密,6指的其实是小普_三角洲重生版（无论官方更新什么，都能第一时间发现最强病人点位的顶级CS主播，但我喜欢[呲牙]）,2025-06-06 15:31:56,0,0,"全民制作人们，大家好我是练习时长两年半的个人实习生
",未知,否,https://i2.hdslb.com/bfs/face/cd0ea7500d7e4d55b80cf077de29d3098bf32000.jpg,Love
84,0,263006100033,1992492663,zgc4,5,保密,up长弓规则怪谈呢，我等了好久了[少女乐队的呐喊表情包_倔],2025-05-28 12:06:54,3,3,,未知,是,https://i0.hdslb.com/bfs/face/80d3d381a297ffde32cb559db995ce3b083881b1.jpg,Expectation
85,0,261832830833,678492773,修罗覆面,5,保密,怎么还不更新啊[脱单doge],2025-05-14 10:04:53,1,0,这个人很神秘，什么都有写。,未知,是,https://i2.hdslb.com/bfs/face/11c1ae07daf9bd2f598832066a9f6b361643b40f.jpg,Expectation
86,0,262688992144,434578226,10-101,6,男,"补充（长夜限定）
18.0.如非必要，请不要去地下通道钥匙房，尤其是当房门已经被打开的时候。
18.1.如果看见着急前往撤离点的三人队（只由侦查和蜂医组成）在条件允许的情况下可以放任其撤离。攻击他们不会得到收益。
18.2.水泥厂，行政楼，变电站等地区在最后几分钟依然会有敌军活动
18.3.长夜务必不要信任野排队友，尤其是红狼！
（申请评论区破译规则）",2025-05-13 00:48:53,0,2,闪着光坠落,未知,否,https://i2.hdslb.com/bfs/face/79eecd525eb85ff7cfab59c2b690a133d55d1420.jpg,Expectation
87,0,262067796880,628502944,增速菌の暖冬,4,保密,"纪念一下，对第三条
今天打终夜碰到一组全装队，我在行政出来就发现他们在夜莺那附近跑，因为我跟队友都大残，所以心一横跟他们打暗号，他们回了，最后还把夜莺让给我们了[doge]",2025-05-05 04:35:39,0,3,混合物，已放弃过滤,未知,否,https://i1.hdslb.com/bfs/face/d860f9b254e5620241284ea7129610e4c156caf6.jpg,Joy
88,0,260774622689,482182556,四方荒唐,5,男,补充一下：如在变电站发现未打开的保险公司队员背包，不要犹豫 转头就跑,2025-05-01 02:36:48,0,0,,未知,是,https://i2.hdslb.com/bfs/face/e2437a600b4977a6ca5b4d1ffbb6c3b6352f14d9.jpg,Expectation
89,0,260701649489,350280860,轩辕幻柏,6,保密,@无所事事的阿鼬,2025-04-30 04:28:11,2,0,究极霜叶单推人,未知,是,https://i2.hdslb.com/bfs/face/c726061e4292d997c91b0c4a7fceff7706384c52.jpg,Neutral
90,0,261365175696,589822716,捕鼠王赛伊德,4,男,吓袅了,2025-04-26 16:22:19,0,0,,未知,否,https://i0.hdslb.com/bfs/face/e03cfed71ebbd00a556d6b6023f9a149f848d907.jpg,Surprise
91,0,259969693233,3546699238738365,一架开心的高兴的A320,3,男,长弓溪谷规则怪谈               1.当你在超星车站里发现列车走后但是撤离点依旧开着时，请立即离开超星车站   2.不要妄想攻击那些哈夫克士兵，他们黑化的时候无人能敌！   3.复活在雷达1号位蓝港码头两个复活点的人请注意，迅速逃离雷达站，蓝港码头   祂们会尾随你直到行动超时，  4.当你在哈夫克雷达战中看见了【地狱黑鲨】雷斯，请尝试跟他通话     5.当你在加勒比旧居听到了耐克鲨鱼的声音，请立即前往撤离点撤离，6.正常的人机不会踹门，如果你在某个角落听到了人机踹门的声音，立即掉头逃跑，跑的越快越好！     7.在野外你要时刻警惕着你周围，相信自己的第六感。    8.如果听到有一名干员鲜血流出，请立即前往哈夫克雷达站雷达站无人机平台(请购买雷达站无人机平台)，祂们不会放过全图的所有玩家？   (跳过)18.撤离点是安全的，如果发现有的撤离点冒红光，请不要从妄想这里撤离，(跳过一个)20.请不要相信这里所有的一切？,2025-04-20 12:31:35,0,7,周文凯,未知,否,https://i0.hdslb.com/bfs/face/91d43faa23c990f4d220706fe3ed061ab4fb8567.jpg,Expectation
92,0,260832589328,485529622,丨Starry_Sky丨,5,男,"18. 如果扫描发现他们不是5或6，但对黑暗的干扰毫不在意请迅速远离。
（滤镜战士）",2025-04-20 04:38:23,3,18,"在星空之下，总有一颗闪亮的星星属于你。
平常喜欢玩MC和pvz2
新人up求关注qwq",未知,否,https://i1.hdslb.com/bfs/face/c9c5dde314a34c147b3dc568e99b7ca192d11b65.jpg,Expectation
93,0,259910869297,401214672,天野彩夏,6,女,拉双闸是最吓人的[doge]但你只拉了一个闸而工业电梯响了时候，你就得赶紧跑了，因为大概率另外一队拉了一个闸，而且这种正在往你面前这个闸来，再不跑就来不及了[doge],2025-04-19 19:46:57,0,9,今天吃点什么？,未知,是,https://i0.hdslb.com/bfs/face/fa57ba3786ff31f031f4072c0f5d8b003ac0fa34.jpg,Expectation
94,0,260774520016,479128132,拿着大喇叭的爱莉,6,保密,长！弓！溪！谷！,2025-04-19 11:57:54,2,3,愿世界和平,未知,是,https://i1.hdslb.com/bfs/face/da7499c701a6c4d4bc2572919d84e92bf04673b2.jpg,Neutral
95,0,260740523264,2055026320,Lune1145,4,保密,牢塞刷变电站拿乌鸡蛋大机枪给我扫懵了[笑哭],2025-04-19 04:29:11,2,12,,未知,否,https://i1.hdslb.com/bfs/face/9d5de3f8f1b6ebdddfa9f0a3d1f4febe3ad8ed33.jpg,Surprise
96,0,259819989089,612825773,杨灲,5,男,六套夜视仪无名：现在，来搞点破坏吧（）,2025-04-18 17:13:58,0,1,,未知,否,https://i2.hdslb.com/bfs/face/87a00343eb3e55dc5495f012f1670de72b64cd6b.jpg,Joy
97,0,260712812416,413093200,十分狡猾的墨菲特,6,男,再加一条车灯不会照的很远，真正的车灯没有你眼前的那么明亮(手电筒伪装车灯[doge]),2025-04-18 17:05:39,0,2,,未知,否,https://i1.hdslb.com/bfs/face/89707bab255f8f7e90ff355790ce66e79b42b9a1.jpg,Disgust
98,0,260643793072,3546784599115847,I卫队长官I__赛伊德,4,保密,孩子们，喜欢我翻滚男神吗[笑哭],2025-04-18 01:29:13,4,37,,未知,是,https://i2.hdslb.com/bfs/face/ea6c39a53b9517951a5e4b3d57e061e9de83b5f9.jpg,Neutral
99,0,260639099120,190160944,墨兰星宇,6,保密,凌晨打了两把黑夜，第一把差点骇我了，本来大电有个人机，想去刀一下的突然一个大黑耗子过去给人机刀了，我还没反应过来，他就拿刀把我当人机砍了一刀[笑哭][笑哭][笑哭],2025-04-17 23:44:25,2,34,祝大家新年快乐！,未知,是,https://i1.hdslb.com/bfs/face/8db48bed93049ae6eb65367a41d2a91d4923de6d.jpg,Surprise
100,0,260637178144,413257541,校园网de奴隶,6,保密,吓哭了，夜间大坝真的太阴间了[大哭],2025-04-17 22:38:54,0,2,新个性签名,未知,否,https://i2.hdslb.com/bfs/face/4add3acfc930fcd07d06ea5e10a3a377314141c2.jpg,Sadness
101,0,259742732065,671405880,不爱唱歌的千里,6,男,这黑天牢塞跟鬼一样，音乐变了不说，还会骗，在经理室守着，我在里屋等他进来刀他，结果等了会没声了，我以为走了就打开门看了一下，瞬间就剩16点血了，心脏病差点干出来[笑哭],2025-04-17 17:35:33,1,15,,未知,否,https://i0.hdslb.com/bfs/face/742793434f62b606b247ffc38503d66627e6c43a.jpg,Surprise
102,0,259735692641,1132532550,牛牛炸上天,5,男,不好玩😭,2025-04-17 15:33:23,1,1,没有,未知,否,https://i0.hdslb.com/bfs/face/00b09cbba40d4e50aa315e859f4f3bf80d3f0179.jpg,Sadness
103,260832589328,260886595120,2038217219,常夜落尘,4,男,喜欢我红魔手机自带夜视滤镜吗[doge],2025-04-20 16:03:30,0,2,"游戏交流QQ群145369818
欢迎来van

",未知,是,https://i2.hdslb.com/bfs/face/96b3810cbe0de557e289457d16a86423b7aa2e28.jpg,Neutral
104,260886595120,260926271840,485529622,丨Starry_Sky丨,5,男,回复 @常夜落尘 : 喜欢我NVIDIA游戏滤镜吗？黑夜大坝？凌晨大坝说是[doge],2025-04-21 07:20:14,0,2,"在星空之下，总有一颗闪亮的星星属于你。
平常喜欢玩MC和pvz2
新人up求关注qwq",未知,否,https://i1.hdslb.com/bfs/face/c9c5dde314a34c147b3dc568e99b7ca192d11b65.jpg,Neutral
105,260926271840,260948525392,2038217219,常夜落尘,4,男,回复 @丨Starry_Sky丨 :得，反色一开，队友变成太阳了[笑哭]密码的我红皮小鼠头发反而黑了,2025-04-21 12:19:14,0,2,"游戏交流QQ群145369818
欢迎来van

",未知,是,https://i2.hdslb.com/bfs/face/96b3810cbe0de557e289457d16a86423b7aa2e28.jpg,Joy
106,260701649489,260702326001,504417750,无所事事的阿鼬,6,男,4中招了,2025-04-30 04:35:28,0,0,"鼬不是宇智波的鼬
西宫硝子单推人",未知,是,https://i0.hdslb.com/bfs/face/122ac0e244d32818dd0ce6f0e52913e418afc593.jpg,Neutral
107,260702326001,260714883249,350280860,轩辕幻柏,6,保密,回复 @无所事事的阿鼬 :哈哈哈,2025-04-30 07:57:42,0,0,究极霜叶单推人,未知,是,https://i2.hdslb.com/bfs/face/c726061e4292d997c91b0c4a7fceff7706384c52.jpg,Neutral
108,260774520016,262403108560,138678503,Kazekawa_Hotaru,5,保密,看出来拿着大喇叭了,2025-05-09 11:31:03,0,0,风过千川，穗漾万里,未知,是,https://i2.hdslb.com/bfs/face/6b59d5e53ea68704d7be90cc6d4bad1363c3beba.webp,Neutral
109,262403108560,265449129312,479128132,拿着大喇叭的爱莉,6,保密,回复 @Kazekawa_Hotaru :[傲娇],2025-06-13 03:24:23,0,0,愿世界和平,未知,是,https://i1.hdslb.com/bfs/face/da7499c701a6c4d4bc2572919d84e92bf04673b2.jpg,Neutral
110,260740523264,260743609680,1305410432,云出不是好人,5,保密,进去还没动呢被肘死了[笑哭],2025-04-19 05:05:53,0,4,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Joy
111,260743609680,260832746256,485529622,丨Starry_Sky丨,5,男,"回复 @云出不是好人 :应该加一条，如果你是麦晓雯扫描发现黑暗中他们的第一个数字不是5或6。请迅速寻找掩体并逃离。
（滤镜战士）",2025-04-20 04:40:04,0,3,"在星空之下，总有一颗闪亮的星星属于你。
平常喜欢玩MC和pvz2
新人up求关注qwq",未知,否,https://i1.hdslb.com/bfs/face/c9c5dde314a34c147b3dc568e99b7ca192d11b65.jpg,Expectation
112,259742732065,260639486576,1305410432,云出不是好人,5,保密,你掉进陷阱啦[doge],2025-04-17 23:55:51,0,0,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Neutral
113,261832830833,262831637984,1305410432,云出不是好人,5,保密,刚做完3*3，还准备考试，20号差不多更新怪谈[doge],2025-05-14 16:30:17,0,0,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Neutral
114,263006100033,264016928864,1305410432,云出不是好人,5,保密,今天把其他平台的缺的视频补一下，明天就能看到了[Sheya收藏集-月食梦_送花],2025-05-28 12:19:44,0,0,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Neutral
115,263006100033,264107445952,1305410432,云出不是好人,5,保密,已经更新啦，[doge]可以看了,2025-05-29 13:22:37,0,0,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Joy
116,264107445952,263095672417,1992492663,zgc4,5,保密,回复 @云出不是好人 :开饭[打call],2025-05-29 13:39:38,0,0,,未知,是,https://i0.hdslb.com/bfs/face/80d3d381a297ffde32cb559db995ce3b083881b1.jpg,Neutral
117,260639099120,260639533312,1305410432,云出不是好人,5,保密,牢塞还是太阴了[笑哭],2025-04-17 23:55:33,0,1,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Disgust
118,260639099120,260200269233,1674758572,Super大榴莲,3,男,黑夜大坝看似没枪声很和谐，实则是根本分不清小兵和玩家，我前两天在野区刚打死一个对着我跑过来的人机结果后面又窜出来一个不开枪的真人，我们俩都以为对面是阿萨拉士兵，完事就互相对着跑剩几米了他发现我带的装备不对突然开灯好悬没给我吓出心脏病来，完事我和对面吓得一顿乱扫最后我还是靠着m249的弹匣优势在最后几发子弹给对面莫名其妙打死了[笑哭][笑哭][笑哭],2025-04-23 13:30:48,0,1,习惯就好。。。,未知,否,https://i1.hdslb.com/bfs/face/373320bbc3e10e328edcb34b3d3ea2c0990042e3.jpg,Joy
119,259735692641,260682153648,1411520343,普普通通的无辜的人,4,男,你这算好的了，我进去之后三分钟就被阴了[笑哭],2025-04-18 10:52:38,0,1,"6
",未知,否,https://i0.hdslb.com/bfs/face/7ed01413af2a4ccc28e2182cfc36423291af7bd1.jpg,Sadness
120,260643793072,260646820304,1305410432,云出不是好人,5,保密,孩子们，这并不好笑[笑哭],2025-04-18 02:20:36,0,3,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Neutral
121,260643793072,260647098032,3546784599115847,I卫队长官I__赛伊德,4,保密,变电站刷赛伊德了就近找个墙根等他来找你，然后砍他头就行[笑哭],2025-04-18 02:27:15,0,3,,未知,是,https://i2.hdslb.com/bfs/face/ea6c39a53b9517951a5e4b3d57e061e9de83b5f9.jpg,Joy
122,260643793072,259783177953,474986756,bili_34643173718,6,保密,你掉进陷阱了,2025-04-18 09:20:32,0,1,,未知,否,http://i2.hdslb.com/bfs/face/e53c0fe9315176d48bd294b1f381f0da70131cd7.jpg,Neutral
123,260646820304,261025869601,1121868794,取点啥,5,保密,回复 @云出不是好人 :主变电偶遇赛伊德，五套撞火龙息镭射正面主楼对枪侥幸拿捏,2025-05-04 01:36:49,0,0,qq粉丝群号:138191530,未知,否,https://i2.hdslb.com/bfs/face/6b00287e90d418ed8a63b57db5120650399289fd.jpg,Joy
124,0,264863059744,497139041,无相之kun,4,保密,6指的其实是小普_三角洲重生版（无论官方更新什么，都能第一时间发现最强病人点位的顶级CS主播，但我喜欢[呲牙]）,2025-06-06 15:31:56,0,0,"全民制作人们，大家好我是练习时长两年半的个人实习生
",未知,否,https://i2.hdslb.com/bfs/face/cd0ea7500d7e4d55b80cf077de29d3098bf32000.jpg,Love
125,0,263006100033,1992492663,zgc4,5,保密,up长弓规则怪谈呢，我等了好久了[少女乐队的呐喊表情包_倔],2025-05-28 12:06:54,3,3,,未知,是,https://i0.hdslb.com/bfs/face/80d3d381a297ffde32cb559db995ce3b083881b1.jpg,Expectation
126,0,261832830833,678492773,修罗覆面,5,保密,怎么还不更新啊[脱单doge],2025-05-14 10:04:53,1,0,这个人很神秘，什么都有写。,未知,是,https://i2.hdslb.com/bfs/face/11c1ae07daf9bd2f598832066a9f6b361643b40f.jpg,Expectation
127,0,262688992144,434578226,10-101,6,男,"补充（长夜限定）
18.0.如非必要，请不要去地下通道钥匙房，尤其是当房门已经被打开的时候。
18.1.如果看见着急前往撤离点的三人队（只由侦查和蜂医组成）在条件允许的情况下可以放任其撤离。攻击他们不会得到收益。
18.2.水泥厂，行政楼，变电站等地区在最后几分钟依然会有敌军活动
18.3.长夜务必不要信任野排队友，尤其是红狼！
（申请评论区破译规则）",2025-05-13 00:48:53,0,2,闪着光坠落,未知,否,https://i2.hdslb.com/bfs/face/79eecd525eb85ff7cfab59c2b690a133d55d1420.jpg,Expectation
128,0,262067796880,628502944,增速菌の暖冬,4,保密,"纪念一下，对第三条
今天打终夜碰到一组全装队，我在行政出来就发现他们在夜莺那附近跑，因为我跟队友都大残，所以心一横跟他们打暗号，他们回了，最后还把夜莺让给我们了[doge]",2025-05-05 04:35:39,0,3,混合物，已放弃过滤,未知,否,https://i1.hdslb.com/bfs/face/d860f9b254e5620241284ea7129610e4c156caf6.jpg,Joy
129,0,260774622689,482182556,四方荒唐,5,男,补充一下：如在变电站发现未打开的保险公司队员背包，不要犹豫 转头就跑,2025-05-01 02:36:48,0,0,,未知,是,https://i2.hdslb.com/bfs/face/e2437a600b4977a6ca5b4d1ffbb6c3b6352f14d9.jpg,Expectation
130,0,260701649489,350280860,轩辕幻柏,6,保密,@无所事事的阿鼬,2025-04-30 04:28:11,2,0,究极霜叶单推人,未知,是,https://i2.hdslb.com/bfs/face/c726061e4292d997c91b0c4a7fceff7706384c52.jpg,Neutral
131,0,261365175696,589822716,捕鼠王赛伊德,4,男,吓袅了,2025-04-26 16:22:19,0,0,,未知,否,https://i0.hdslb.com/bfs/face/e03cfed71ebbd00a556d6b6023f9a149f848d907.jpg,Surprise
132,0,259969693233,3546699238738365,一架开心的高兴的A320,3,男,长弓溪谷规则怪谈               1.当你在超星车站里发现列车走后但是撤离点依旧开着时，请立即离开超星车站   2.不要妄想攻击那些哈夫克士兵，他们黑化的时候无人能敌！   3.复活在雷达1号位蓝港码头两个复活点的人请注意，迅速逃离雷达站，蓝港码头   祂们会尾随你直到行动超时，  4.当你在哈夫克雷达战中看见了【地狱黑鲨】雷斯，请尝试跟他通话     5.当你在加勒比旧居听到了耐克鲨鱼的声音，请立即前往撤离点撤离，6.正常的人机不会踹门，如果你在某个角落听到了人机踹门的声音，立即掉头逃跑，跑的越快越好！     7.在野外你要时刻警惕着你周围，相信自己的第六感。    8.如果听到有一名干员鲜血流出，请立即前往哈夫克雷达站雷达站无人机平台(请购买雷达站无人机平台)，祂们不会放过全图的所有玩家？   (跳过)18.撤离点是安全的，如果发现有的撤离点冒红光，请不要从妄想这里撤离，(跳过一个)20.请不要相信这里所有的一切？,2025-04-20 12:31:35,0,7,周文凯,未知,否,https://i0.hdslb.com/bfs/face/91d43faa23c990f4d220706fe3ed061ab4fb8567.jpg,Expectation
133,0,260832589328,485529622,丨Starry_Sky丨,5,男,"18. 如果扫描发现他们不是5或6，但对黑暗的干扰毫不在意请迅速远离。
（滤镜战士）",2025-04-20 04:38:23,3,18,"在星空之下，总有一颗闪亮的星星属于你。
平常喜欢玩MC和pvz2
新人up求关注qwq",未知,否,https://i1.hdslb.com/bfs/face/c9c5dde314a34c147b3dc568e99b7ca192d11b65.jpg,Expectation
134,0,259910869297,401214672,天野彩夏,6,女,拉双闸是最吓人的[doge]但你只拉了一个闸而工业电梯响了时候，你就得赶紧跑了，因为大概率另外一队拉了一个闸，而且这种正在往你面前这个闸来，再不跑就来不及了[doge],2025-04-19 19:46:57,0,9,今天吃点什么？,未知,是,https://i0.hdslb.com/bfs/face/fa57ba3786ff31f031f4072c0f5d8b003ac0fa34.jpg,Expectation
135,0,260774520016,479128132,拿着大喇叭的爱莉,6,保密,长！弓！溪！谷！,2025-04-19 11:57:54,2,3,愿世界和平,未知,是,https://i1.hdslb.com/bfs/face/da7499c701a6c4d4bc2572919d84e92bf04673b2.jpg,Neutral
136,0,260740523264,2055026320,Lune1145,4,保密,牢塞刷变电站拿乌鸡蛋大机枪给我扫懵了[笑哭],2025-04-19 04:29:11,2,12,,未知,否,https://i1.hdslb.com/bfs/face/9d5de3f8f1b6ebdddfa9f0a3d1f4febe3ad8ed33.jpg,Surprise
137,0,259819989089,612825773,杨灲,5,男,六套夜视仪无名：现在，来搞点破坏吧（）,2025-04-18 17:13:58,0,1,,未知,否,https://i2.hdslb.com/bfs/face/87a00343eb3e55dc5495f012f1670de72b64cd6b.jpg,Joy
138,0,260712812416,413093200,十分狡猾的墨菲特,6,男,再加一条车灯不会照的很远，真正的车灯没有你眼前的那么明亮(手电筒伪装车灯[doge]),2025-04-18 17:05:39,0,2,,未知,否,https://i1.hdslb.com/bfs/face/89707bab255f8f7e90ff355790ce66e79b42b9a1.jpg,Disgust
139,0,260643793072,3546784599115847,I卫队长官I__赛伊德,4,保密,孩子们，喜欢我翻滚男神吗[笑哭],2025-04-18 01:29:13,4,37,,未知,是,https://i2.hdslb.com/bfs/face/ea6c39a53b9517951a5e4b3d57e061e9de83b5f9.jpg,Neutral
140,0,260639099120,190160944,墨兰星宇,6,保密,凌晨打了两把黑夜，第一把差点骇我了，本来大电有个人机，想去刀一下的突然一个大黑耗子过去给人机刀了，我还没反应过来，他就拿刀把我当人机砍了一刀[笑哭][笑哭][笑哭],2025-04-17 23:44:25,2,34,祝大家新年快乐！,未知,是,https://i1.hdslb.com/bfs/face/8db48bed93049ae6eb65367a41d2a91d4923de6d.jpg,Surprise
141,0,260637178144,413257541,校园网de奴隶,6,保密,吓哭了，夜间大坝真的太阴间了[大哭],2025-04-17 22:38:54,0,2,新个性签名,未知,否,https://i2.hdslb.com/bfs/face/4add3acfc930fcd07d06ea5e10a3a377314141c2.jpg,Sadness
142,0,259742732065,671405880,不爱唱歌的千里,6,男,这黑天牢塞跟鬼一样，音乐变了不说，还会骗，在经理室守着，我在里屋等他进来刀他，结果等了会没声了，我以为走了就打开门看了一下，瞬间就剩16点血了，心脏病差点干出来[笑哭],2025-04-17 17:35:33,1,15,,未知,否,https://i0.hdslb.com/bfs/face/742793434f62b606b247ffc38503d66627e6c43a.jpg,Surprise
143,0,259735692641,1132532550,牛牛炸上天,5,男,不好玩😭,2025-04-17 15:33:23,1,1,没有,未知,否,https://i0.hdslb.com/bfs/face/00b09cbba40d4e50aa315e859f4f3bf80d3f0179.jpg,Sadness
144,261832830833,262831637984,1305410432,云出不是好人,5,保密,刚做完3*3，还准备考试，20号差不多更新怪谈[doge],2025-05-14 16:30:17,0,0,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Neutral
145,260832589328,260886595120,2038217219,常夜落尘,4,男,喜欢我红魔手机自带夜视滤镜吗[doge],2025-04-20 16:03:30,0,2,"游戏交流QQ群145369818
欢迎来van

",未知,是,https://i2.hdslb.com/bfs/face/96b3810cbe0de557e289457d16a86423b7aa2e28.jpg,Neutral
146,260886595120,260926271840,485529622,丨Starry_Sky丨,5,男,回复 @常夜落尘 : 喜欢我NVIDIA游戏滤镜吗？黑夜大坝？凌晨大坝说是[doge],2025-04-21 07:20:14,0,2,"在星空之下，总有一颗闪亮的星星属于你。
平常喜欢玩MC和pvz2
新人up求关注qwq",未知,否,https://i1.hdslb.com/bfs/face/c9c5dde314a34c147b3dc568e99b7ca192d11b65.jpg,Neutral
147,260926271840,260948525392,2038217219,常夜落尘,4,男,回复 @丨Starry_Sky丨 :得，反色一开，队友变成太阳了[笑哭]密码的我红皮小鼠头发反而黑了,2025-04-21 12:19:14,0,2,"游戏交流QQ群145369818
欢迎来van

",未知,是,https://i2.hdslb.com/bfs/face/96b3810cbe0de557e289457d16a86423b7aa2e28.jpg,Joy
148,259735692641,260682153648,1411520343,普普通通的无辜的人,4,男,你这算好的了，我进去之后三分钟就被阴了[笑哭],2025-04-18 10:52:38,0,1,"6
",未知,否,https://i0.hdslb.com/bfs/face/7ed01413af2a4ccc28e2182cfc36423291af7bd1.jpg,Sadness
149,260740523264,260743609680,1305410432,云出不是好人,5,保密,进去还没动呢被肘死了[笑哭],2025-04-19 05:05:53,0,4,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Surprise
150,260743609680,260832746256,485529622,丨Starry_Sky丨,5,男,"回复 @云出不是好人 :应该加一条，如果你是麦晓雯扫描发现黑暗中他们的第一个数字不是5或6。请迅速寻找掩体并逃离。
（滤镜战士）",2025-04-20 04:40:04,0,3,"在星空之下，总有一颗闪亮的星星属于你。
平常喜欢玩MC和pvz2
新人up求关注qwq",未知,否,https://i1.hdslb.com/bfs/face/c9c5dde314a34c147b3dc568e99b7ca192d11b65.jpg,Expectation
151,260701649489,260702326001,504417750,无所事事的阿鼬,6,男,4中招了,2025-04-30 04:35:28,0,0,"鼬不是宇智波的鼬
西宫硝子单推人",未知,是,https://i0.hdslb.com/bfs/face/122ac0e244d32818dd0ce6f0e52913e418afc593.jpg,Neutral
152,260702326001,260714883249,350280860,轩辕幻柏,6,保密,回复 @无所事事的阿鼬 :哈哈哈,2025-04-30 07:57:42,0,0,究极霜叶单推人,未知,是,https://i2.hdslb.com/bfs/face/c726061e4292d997c91b0c4a7fceff7706384c52.jpg,Neutral
153,259742732065,260639486576,1305410432,云出不是好人,5,保密,你掉进陷阱啦[doge],2025-04-17 23:55:51,0,0,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Neutral
154,260639099120,260639533312,1305410432,云出不是好人,5,保密,牢塞还是太阴了[笑哭],2025-04-17 23:55:33,0,1,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Disgust
155,260639099120,260200269233,1674758572,Super大榴莲,3,男,黑夜大坝看似没枪声很和谐，实则是根本分不清小兵和玩家，我前两天在野区刚打死一个对着我跑过来的人机结果后面又窜出来一个不开枪的真人，我们俩都以为对面是阿萨拉士兵，完事就互相对着跑剩几米了他发现我带的装备不对突然开灯好悬没给我吓出心脏病来，完事我和对面吓得一顿乱扫最后我还是靠着m249的弹匣优势在最后几发子弹给对面莫名其妙打死了[笑哭][笑哭][笑哭],2025-04-23 13:30:48,0,1,习惯就好。。。,未知,否,https://i1.hdslb.com/bfs/face/373320bbc3e10e328edcb34b3d3ea2c0990042e3.jpg,Joy
156,260774520016,262403108560,138678503,Kazekawa_Hotaru,5,保密,看出来拿着大喇叭了,2025-05-09 11:31:03,0,0,风过千川，穗漾万里,未知,是,https://i2.hdslb.com/bfs/face/6b59d5e53ea68704d7be90cc6d4bad1363c3beba.webp,Neutral
157,262403108560,265449129312,479128132,拿着大喇叭的爱莉,6,保密,回复 @Kazekawa_Hotaru :[傲娇],2025-06-13 03:24:23,0,0,愿世界和平,未知,是,https://i1.hdslb.com/bfs/face/da7499c701a6c4d4bc2572919d84e92bf04673b2.jpg,Neutral
158,260643793072,260646820304,1305410432,云出不是好人,5,保密,孩子们，这并不好笑[笑哭],2025-04-18 02:20:36,0,3,"三角洲下饭菜，三角洲怪谈整活家
?群：1045442066",未知,否,https://i2.hdslb.com/bfs/face/7e113f553f13f544947ab49d4d438a4e540eb9ae.jpg,Neutral
